Al,Co,Cr,Cu,Fe,Ni
43.03648816,0.661254826,28.62364835,9.293749179,15.43303952,2.951819972
43.71689833,0.167018758,28.46116045,8.779864929,14.40390278,4.471154748
45.8982032,4.21867631,24.46827381,8.798413125,15.27403404,1.342399512
41.14182823,7.460851332,25.54401642,7.955416637,17.29986184,0.598025545
40.48675178,8.241085101,25.0517002,8.516726152,15.79751769,1.906219082
48.13593195,6.479010653,19.75804246,4.155963318,17.35689436,4.114157252
45.23974515,10.32221517,11.66561459,9.107612908,16.57925393,7.085558257
49.54158694,6.045014927,8.316831835,15.32688571,16.05293428,4.716746308
35.54855859,23.04616891,9.054037531,24.12677933,6.875060088,1.349395556
48.67910169,23.31149557,3.055888572,17.32120746,6.663405259,0.968901449
49.72463382,22.96623281,3.106399926,16.88246627,6.031643458,1.288623716
46.15530455,22.7280896,2.472317724,15.12225326,0.961981066,12.5600538
46.15045788,22.72115008,2.471458615,15.13209718,0.9593243,12.56551194
45.65692069,22.20634883,1.817661721,16.50845354,0.887044534,12.92357068
44.57433603,23.06757203,0.670335928,16.56819579,1.857369562,13.26219066
41.06491976,16.24235468,1.830680304,17.24063133,5.924076204,17.69733772
38.55058613,0.791105088,3.047337623,20.64558761,15.34590289,21.61948066
37.86060397,0.945374435,3.516301021,20.321657,15.02926837,22.32679521
37.64510374,0.526294488,4.051617767,20.53259598,14.94565116,22.29873687
37.27794914,0.706953757,3.736274556,21.03211698,15.08108821,22.16561735
47.5539688,13.67249541,2.963641398,8.683642546,9.132871893,17.99337994
38.0322862,24.70411511,7.233060927,21.36358386,1.692485856,6.974468047
26.76155513,20.48107119,0.542064156,27.77714203,16.45742791,7.980739576
27.66781345,16.82085255,8.604112175,10.325595,18.66223562,17.9193912
36.97536341,12.78530333,13.40917635,6.084014154,14.34234186,16.4038009
22.21092194,18.99535566,40.31899534,1.12230013,3.439265804,13.91316112
24.63513458,18.03544639,40.91965702,1.263096326,1.800280185,13.34638549
31.55813903,16.263689,37.40180696,5.702639468,3.69086592,5.382859629
30.97666222,16.01109424,37.93111383,5.520351256,4.476306549,5.084471914
30.05379179,9.469286076,32.14804803,12.70403175,2.315972506,13.30886986
24.40124727,11.1748473,31.32393271,3.01954827,13.7381222,16.34230225
24.97739931,11.64395035,30.78234673,2.87816419,14.22085191,15.49728752
24.34119425,32.73428393,9.605602178,4.667617072,11.53277251,17.11853005
20.26072633,35.160803,12.22312059,8.524249481,16.97057142,6.860529177
19.89445543,39.62980289,11.06193061,0.209680824,20.29347818,8.91065207
16.54873991,39.64453962,22.43916309,3.868015367,12.81634426,4.683197758
16.71476567,40.96944093,21.23266291,6.566348365,10.23350893,4.283273197
10.48854059,45.15604641,21.85513017,12.52109744,9.335505668,0.643679727
16.009412,0.948915145,34.3070282,13.65076991,30.01652647,5.067348276
15.81743082,0.605614387,34.25600368,13.9077597,30.22970102,5.183490394
16.60509313,7.556665223,24.42426784,14.96458591,31.93656807,4.512819812
16.73403905,8.245729127,26.79635529,12.36193513,33.96310404,1.898837349
15.20050426,7.475234492,27.64492434,12.90322989,34.07266945,2.703437572
19.64144165,9.846502145,27.78993671,7.260371905,32.94276921,2.518978386
20.50295735,2.346911459,19.79398645,11.51638075,31.98008327,13.85968072
10.62411979,13.95222607,27.50816926,19.41996605,26.42410156,2.071417269
7.077763656,6.700278953,28.40324534,27.23645123,23.05174488,7.530515942
7.157246781,6.620073456,28.14467851,27.30457388,23.07796742,7.695459959
5.086940658,7.262731527,26.20289437,30.29109199,25.12532354,6.031017911
4.359842557,7.904529997,26.57728699,30.20934822,25.22384917,5.725143061
6.190577914,4.65381162,24.87407593,29.25369554,28.55075912,6.477079877
2.08654394,10.96666549,21.69957833,23.50614311,34.06774065,7.673328478
4.440957047,15.82849825,21.12285914,16.83868906,31.31104224,10.45795426
44.78389257,16.51340813,9.918232339,7.32396061,5.386018446,16.0744879
41.92102419,7.04073341,12.96512833,11.82470161,9.355958398,16.89245407
42.7122241,10.01184051,14.09347353,7.186145131,10.7041125,15.29220423
49.12629111,9.147354895,11.9485724,15.35881577,3.917489638,10.5014762
49.92251838,8.961173272,11.10115578,14.63990213,4.620589953,10.75466048
43.23546678,4.860486522,13.77871845,28.39345308,9.077817906,0.654057263
45.0451641,3.900650434,13.12625793,30.02762298,7.557667139,0.342637419
46.98058778,5.093595175,14.25806783,27.79758838,5.003219125,0.866941703
42.90224708,7.292860313,14.9538725,32.38273731,0.079064691,2.389218103
7.210302736,23.60899393,22.8999969,13.15311769,28.23577682,4.891811926
17.84347365,11.1778129,12.62788865,3.719582378,29.20304487,25.42819755
16.73774125,11.03005134,10.75229645,5.17746235,33.72527648,22.57717213
6.564971906,11.19148928,13.88506735,11.66941348,31.81140529,24.8776527
7.103725655,11.00861126,14.2830619,11.98251687,31.65523502,23.9668493
7.02979556,10.78523353,14.23183459,12.09133319,31.60072125,24.26108188
9.119282647,11.85264256,10.5745308,10.10440758,32.9040064,25.44513002
7.426893444,3.299695035,34.39497037,0.232606983,39.9335773,14.71225686
7.893647408,2.417094579,33.06968201,1.581331781,41.49104012,13.5472041
1.965496767,4.441526519,30.58926771,5.292335675,44.21657606,13.49479727
10.92383183,12.25463171,46.54145877,10.85946778,18.88972323,0.530886683
9.018171949,11.38510923,43.36412394,14.67392576,21.40699901,0.15167012
9.102976711,11.73560307,42.97037117,13.77007825,22.40735776,0.013613051
7.849831686,11.33601645,43.10113604,13.56513867,23.02105684,1.126820303
9.3263219,15.40254755,44.32051825,10.73256886,19.68266692,0.535376515
18.51660934,8.45523072,45.45296676,13.82542105,8.902850789,4.84692134
18.79962282,9.047459479,46.3716737,12.19055558,7.807185296,5.783503126
18.94330516,6.878223853,46.99634722,12.67364789,9.558320238,4.950155644
17.62400294,7.563577236,47.09726136,9.897321378,12.6551559,5.162681179
17.86874837,11.95519523,36.65336558,7.450510946,12.6270823,13.44509757
20.61548795,0.47766471,31.90723952,7.630566435,24.25914752,15.10989386
19.68161139,1.283209754,32.31174223,6.238922194,24.64245789,15.84205655
14.84309097,1.566414295,28.04540538,7.11139459,27.60914779,20.82454697
8.762632659,5.488094305,28.04865935,11.40854206,25.78659575,20.50547587
9.926776969,5.325669997,23.70441701,11.31894415,28.12852412,21.59566775
18.20667295,3.969374079,31.600607,16.24901634,15.09578726,14.87854237
19.2985501,2.810006416,32.30102035,16.42480521,15.03745967,14.12815825
20.17295591,4.31933177,31.06726165,19.41493853,13.39147709,11.63403504
16.23239758,4.30225532,30.04266447,15.05409966,17.06446423,17.30411874
14.72303926,9.49392822,33.73982248,12.68634838,16.27484098,13.08202067
12.27638455,11.77063753,32.04363718,16.9853708,10.83080759,16.09316236
10.25299669,11.24035674,32.9074909,16.88722451,11.01054021,17.70139096
7.19142375,25.80828831,30.94749867,3.497495269,25.01789751,7.537396493
4.790682472,24.13285618,31.13439642,3.881521464,24.5541609,11.50638257
6.07267287,23.27518741,30.50062526,2.585335372,25.29619304,12.26998605
3.983957306,22.2873135,29.03826146,3.530253577,27.46417165,13.69604251
24.80933347,20.47939548,10.49812055,9.546475212,34.32837171,0.338303574
26.13130854,8.757024667,4.451210566,17.02872739,33.80085032,9.83087853
27.83862476,5.855370017,6.297965086,15.7487207,33.08044738,11.17887206
30.04093654,7.567061846,6.190744581,16.15698375,31.22688294,8.81739034
21.77725337,5.507096232,3.673412769,15.07682604,43.29154665,10.67386494
20.88115889,4.133551403,4.93204552,14.991174,43.91799688,11.14407331
24.74855776,5.832936511,3.344844351,15.98586144,43.50543738,6.58236256
23.13715361,7.069749687,4.248739563,18.10303596,42.89797547,4.543345716
10.48378503,26.86301904,9.438701304,15.89716987,30.83658862,6.48073614
10.78065604,27.98582344,10.08563422,14.0124779,29.59088309,7.544525303
14.76617562,27.21928367,2.847928384,15.57090078,35.08730943,4.508402125
29.75609854,31.35209755,6.530975931,1.08005084,28.69852912,2.582248025
29.40248048,28.78703115,6.49416528,4.03560819,29.07469319,2.206021707
29.91475856,29.12253433,6.641786164,3.27947241,28.93983883,2.101609702
30.39694972,28.99724889,6.443411645,3.140914521,28.56677316,2.454702064
26.92430004,32.49556503,1.989989751,4.053916136,29.68892195,4.847307101
27.57237912,32.96354947,2.759555203,3.375737486,29.23501383,4.093764886
11.52420841,34.4283719,3.931200009,7.018733348,38.49940066,4.598085673
11.78938053,33.856095,3.875399222,6.597374456,38.84347003,5.038280758
7.411991361,39.96439906,2.089332782,25.50735287,4.352590576,20.67433334
4.833069289,35.09175092,13.29759734,8.801064678,1.626971774,36.34954599
1.132567264,38.98281935,7.666019971,13.86595033,6.078687318,32.27395576
11.75059778,33.10297521,0.96313152,14.79816043,1.125112522,38.26002254
11.71980741,33.0773202,0.999155072,14.70705239,1.154515012,38.34214991
11.61191512,32.08451016,0.001018849,15.63225954,2.681514091,37.98878223
13.44567015,33.117878,0.981280466,14.4017615,0.88284388,37.17056601
13.79876694,34.95621691,0.737337465,5.566362338,8.030936605,36.91037975
13.84143157,36.1112342,1.506975787,5.970927953,5.773107537,36.79632295
13.94999098,36.56021789,1.399418507,5.328810767,5.880834322,36.88072753
13.80625002,36.10139278,1.777525548,5.440386711,5.487904356,37.38654059
12.61359773,33.48181848,0.510288391,4.467411478,8.574638909,40.35224501
17.21166939,31.82046024,8.127237986,1.283042439,9.165115558,32.39247438
16.10838378,34.24556583,7.604382491,3.329428931,7.708708174,31.00353079
15.90794729,33.58072358,7.266941231,4.825261922,6.494324049,31.92480192
23.38558019,29.02111803,7.90540222,12.75937998,18.33216909,8.596350477
12.52016576,27.87545639,17.78661841,8.743098179,21.39114993,11.68351134
13.67129391,31.32655797,18.69541803,8.679675985,24.46124746,3.165806646
20.37375911,33.1319718,13.4105765,9.588701036,22.25159969,1.243391863
24.50046028,28.19718025,17.85819786,2.012808087,14.87063369,12.56071984
24.12468197,27.67337727,17.86459137,1.567088134,15.99658858,12.77367268
22.97036632,26.13120008,20.74352808,8.229336103,10.00059208,11.92497732
26.74991475,36.97390023,15.37844272,5.485919383,10.73721463,4.674608281
26.03625127,35.54304294,14.83533776,8.16889759,2.747175925,12.66929453
26.82962888,36.04118545,6.553713729,7.936305411,1.173838024,21.4653285
21.78493413,38.02091472,23.98291225,9.152024833,1.623209932,5.436004132
21.78581807,36.82868246,23.65092907,10.7879146,4.627295497,2.319360304
20.77842125,31.9647822,13.40792821,25.78816409,0.973810795,7.086893454
22.64046227,38.91089996,15.06572052,17.86027513,1.157157936,4.365484175
9.179221011,35.02136716,5.436251064,18.77085472,12.19225724,19.40004879
2.76115889,35.20047205,9.338221003,21.4698223,16.01036379,15.21996196
5.693795961,39.14306311,7.405853529,16.79085789,10.90449396,20.06193555
0.432277197,41.58022614,12.2357338,27.25840605,5.519172524,12.97418428
2.070749284,38.83365008,12.9952199,30.37832807,1.883091849,13.83896082
11.97447759,36.72098964,19.20639948,13.9998869,9.890515789,8.207730604
8.608815501,46.49537842,12.00797571,21.33095953,6.706006389,4.850864451
8.464064849,43.87729702,16.23700179,16.02870886,13.01994188,2.372985607
0.449670518,41.47367451,9.69902575,19.0863252,13.72313283,15.5681712
11.69203437,29.73632272,8.148223117,20.04343999,17.83180453,12.54817528
0.629029153,27.07435187,21.8317631,28.15878357,10.97366747,11.33240485
1.707989845,29.99569464,22.92706023,28.74893417,4.420226587,12.20009454
2.782594286,40.89374701,7.540553747,21.83797473,17.18834254,9.756787685
19.20626453,33.85147172,2.638495037,22.0738263,20.28250662,1.947435783
20.71838012,33.63295003,0.513659634,22.97093649,18.17619875,3.98787498
20.51555638,34.29433311,0.784958571,21.85952338,17.9599387,4.585689859
17.93199791,32.9481577,5.315513174,22.90155432,13.76695122,7.135825684
14.68924091,31.70471994,4.159756624,23.96388258,17.74673282,7.735667117
20.81766702,23.15962179,10.66450218,28.27321156,15.62177801,1.463219431
41.85632639,21.07866022,0.854030253,21.76137622,12.77644022,1.673166698
41.19899527,20.85272337,0.777067317,21.99831014,13.9338232,1.239080703
44.02199519,12.40406967,0.092122856,18.97000721,9.686881767,14.8249233
44.21568154,13.48924655,5.713858338,21.92562846,7.00740603,7.648179082
40.11189239,3.934263296,8.74663922,15.0849909,12.57780322,19.54441097
24.56671138,5.426142187,11.92581116,28.81960682,6.013254413,23.24847404
24.52953505,4.483803522,12.42638791,27.87132726,6.841176215,23.84777004
10.81517281,25.94731409,11.36204121,15.07165626,11.66515229,25.13866333
11.60317016,25.34489733,13.19081313,10.84581942,16.70490125,22.31039871
11.69164912,25.29902851,13.36061272,10.5802093,17.01775054,22.05074982
29.64790266,19.90399457,18.25811541,1.580257498,9.323047899,21.28668196
25.9090574,22.51935068,3.265740686,3.384637512,24.8794395,20.04177422
24.99038527,21.21969144,3.457521778,4.392283801,25.91802849,20.02208922
23.23442411,19.17394738,5.169991962,5.034485209,28.17890838,19.20824296
18.07957004,20.27602962,5.938418019,1.498841859,33.47955599,20.72758448
17.12743716,20.30339883,4.669635257,2.114194936,33.76716949,22.01816433
16.00796424,1.763152174,13.66306553,9.024612757,38.69349415,20.84771115
17.78722008,4.016909428,13.69374548,20.73427013,29.6898654,14.07798949
30.73530115,7.523107715,1.836677161,13.0864872,29.68754999,17.13087678
27.43913571,6.266228629,5.532647864,7.789789101,30.72828034,22.24391836
28.67107599,6.053408579,4.290506981,4.948107944,32.30211813,23.73478238
28.98280935,5.390272423,4.789812055,4.69517219,31.73010507,24.41182891
30.03429436,3.694914885,7.288529011,5.398412502,28.45072892,25.13312033
32.05578486,9.046926241,8.482960521,2.564124079,30.38144233,17.46876197
22.84726958,2.426196297,13.11429458,4.646929492,24.92720223,32.03810782
5.938358641,1.331320518,9.953194873,16.17850244,18.97814647,47.62047706
6.499476695,1.610987418,9.610024445,16.15352466,18.08376812,48.04221866
9.681646476,0.258845928,10.985902,16.85663343,18.36672669,43.85024547
18.45475352,10.328446,2.056396579,17.28222184,18.24570809,33.63247396
22.19000721,4.941957263,5.936687818,9.936171443,21.20144396,35.79373231
25.41151336,3.268517899,8.833491938,10.06469894,21.0026406,31.41913726
9.231381397,2.90897623,7.624860958,19.31210125,24.03144235,36.89123782
8.965199112,1.116176219,8.139252789,19.71812869,24.68194537,37.37929781
4.035749785,7.614839365,6.719640837,6.038623122,41.14160856,34.44953833
2.116132462,7.945279996,0.509605403,7.244328385,43.7923479,38.39230586
1.248588004,8.235609223,1.459151651,7.119497976,43.1305311,38.80662205
0.214769274,10.07443804,3.497792572,4.753621235,42.34483622,39.11454266
2.877234272,9.413449213,2.472497078,6.323462223,40.24392987,38.66942734
4.551356581,8.005058257,3.98152467,5.673362414,40.31775007,37.470948
7.896822638,7.701752853,3.639155732,6.275642183,35.44612541,39.04050119
22.68540998,15.38132015,0.727813465,0.115164809,24.56209198,36.52819962
12.91206115,29.79297394,20.00689811,3.613010664,0.57068793,33.10436821
1.254845768,38.85904578,17.07097556,5.655001099,5.153253758,32.00687803
2.807394577,39.54180773,17.54380685,4.049332528,5.855159235,30.20249908
5.300836896,40.36488722,15.18662824,6.003336446,3.451068657,29.69324254
5.83067362,40.06574381,15.37552833,6.59835039,3.230648432,28.89905541
0.416095126,41.8994941,22.59718513,3.403063036,1.861978305,29.8221843
1.636787369,42.36753304,24.50169971,1.681217687,1.93169707,27.88106512
1.821636559,41.91791581,23.7764384,1.636359349,3.609802251,27.23784764
2.336267762,41.95498237,23.40257523,1.807542337,4.319787047,26.17884525
0.193145172,29.14679258,14.08130547,14.51626685,18.64654526,23.41594467
0.867656243,29.94945411,14.19196336,13.88160505,17.79787923,23.31144202
9.748817598,31.61895925,10.3700896,10.86758039,15.2300085,22.16454466
9.62069296,30.59397698,11.01563983,9.621787741,15.44342584,23.70447665
11.50775639,29.88232619,9.015811176,9.559258719,15.90639302,24.1284545
0.549757084,11.93897436,14.93269689,46.5113408,9.389781263,16.6774496
0.497251953,12.04571472,14.87740169,46.40978782,9.704249758,16.46559405
1.826177926,12.25389928,13.98347941,47.94777614,8.458638252,15.530029
3.271777592,10.84347307,14.55152369,43.48003447,15.59970095,12.25349022
13.02806108,6.647710775,8.518000633,43.40815637,10.20483533,18.19323582
11.96126127,2.300448297,13.61660223,47.67256479,8.781125354,15.66799807
14.30009196,0.414559327,12.27207665,45.04596754,10.94572122,17.0215833
12.90575742,3.956321415,13.25929117,45.50292819,12.29366305,12.08203875
16.96071157,2.859691064,11.55552412,42.30232873,9.402250853,16.91949366
14.19701069,4.970031891,15.58099143,37.30822257,12.18726416,15.75647925
13.01036531,20.27345299,0.470733024,20.14102579,20.03243665,26.07198623
4.329248811,36.44324229,4.281159068,24.02195876,12.48910545,18.43528563
15.4242753,47.77409214,1.338423503,13.01483009,11.73320043,10.71517854
17.12573484,45.95663441,5.350361223,14.78331539,10.36886137,6.415092757
10.96134833,45.56911598,3.85229697,19.52340509,13.84943592,6.244397707
12.66486396,45.74378066,2.648929634,17.82010721,14.23830115,6.884017379
13.35846302,46.57778445,4.691863746,17.13996674,12.02939321,6.202528841
10.21995685,48.87118414,8.751799053,17.20339987,10.40704857,4.546611523
10.20814475,48.89730632,8.717298494,17.20445272,10.3717889,4.601008813
5.550903493,44.66042562,4.859230239,14.98231303,15.26156884,14.68555878
0.862578199,36.91347292,8.320390281,14.40017753,24.06493023,15.43845084
0.389092646,37.25265133,9.493813281,14.36796948,23.82989366,14.66657959
0.459528169,37.34583547,9.747401962,14.0705362,24.27355011,14.10314808
7.391364632,37.85646929,6.182509889,8.825004585,24.27684195,15.46780965
12.30397968,36.04102739,16.5623672,12.14686054,0.303690166,22.64207503
13.18247624,34.19670875,15.36394915,8.919211637,6.486688165,21.85096607
13.38808803,34.32953716,21.36278417,4.574721895,3.185925378,23.15894336
21.15617448,40.33261432,7.971898182,3.143012938,4.291327226,23.10497285
23.45749921,42.3092713,8.462627506,3.823496362,2.532082355,19.41502327
29.20921083,25.12242596,1.482767977,10.70008117,5.635713694,27.84980037
19.55956119,35.71986674,1.667260352,13.34882961,11.1413278,18.5631543
15.97080038,38.16264113,2.686044215,18.19093983,10.21637927,14.77319517
14.22572811,32.67914405,2.423070662,21.95319195,17.10819822,11.61066701
14.32921062,32.63781421,2.426189589,21.79368384,17.26697106,11.54613068
7.001200987,29.90753567,5.823966618,29.90612467,22.28978568,5.071386371
2.992664075,31.7248127,2.375459992,30.55940451,23.30480211,9.042856614
4.881470159,33.14845383,5.176865822,26.96769699,23.72320247,6.102310724
26.56778136,1.890716018,28.91554122,16.63363095,8.996343397,16.99598705
13.32553918,6.51407982,27.61729432,21.02295682,17.79753775,13.72259211
13.35819028,6.414426207,27.4581258,21.11301188,17.80808737,13.84815847
15.42383533,7.105899061,22.18132467,24.42859673,18.11249899,12.74784522
16.28996546,5.834941041,20.93224626,36.80315686,9.429171699,10.71051868
17.794864,14.93797319,22.0221452,33.70668374,8.363675551,3.174658323
20.22974531,14.71707914,23.00114943,33.02252594,7.35556793,1.673932242
23.94064982,12.2167406,18.68019667,34.21860732,3.116220653,7.82758494
21.72614685,2.928134944,18.85962816,30.35983179,21.07179168,5.054466575
19.52184611,3.423683778,12.88968737,29.10334157,27.03562932,8.025811857
20.63403925,18.84054267,7.039168693,31.31739198,20.44676991,1.722087498
25.34040303,22.82409976,4.760428377,31.9462327,4.226210993,10.90262514
25.35152267,21.85359937,5.404567246,32.25476158,5.124108269,10.01144086
24.58982449,18.07143727,10.4090912,33.21689495,4.650063491,9.062688596
24.90049183,17.76325545,10.03404045,33.6787175,4.607393531,9.016101246
21.69742839,17.91439694,9.288725799,35.67716176,5.330860658,10.09142646
22.34505722,17.79206662,9.565923174,34.46312652,5.269019689,10.56480678
21.86492935,17.06578648,11.64099285,33.04413424,3.09000974,13.29414733
6.781577222,33.69842014,17.20605815,20.70499009,18.70178091,2.907173484
2.227709475,32.8783169,13.5826942,23.94018561,22.66514003,4.705953789
3.969806289,29.30177083,19.58316899,24.35061942,21.80356863,0.991065837
5.688481855,30.01696531,20.65271407,25.88112775,14.97150181,2.789209214
2.638114436,25.73153123,20.27417203,24.54990498,19.44851502,7.3577623
2.564012607,25.96822892,20.49602827,24.24609119,19.5465891,7.179049912
6.420090616,22.33665836,22.42378036,28.81256504,12.42498929,7.58191634
2.530997973,16.34543865,27.63157997,35.98393825,12.40378969,5.104255456
14.59786335,27.7958738,25.67497126,22.06839583,9.509767607,0.353128152
5.695997526,26.90019489,21.20938991,27.14510142,11.7111081,7.338208164
5.86533664,18.81522094,23.40815271,18.99697488,16.72953962,16.18477521
6.288917205,20.38202769,22.49731049,20.18264417,16.89549339,13.75360705
9.184481456,25.52099506,24.54383195,20.00306408,12.77678361,7.970843853
8.075189848,32.05694622,24.54881404,17.11379195,10.64642734,7.558830606
6.455138806,29.17081416,42.72863514,1.801457,7.774407126,12.06954777
7.829785961,23.79576087,43.35836988,3.420400018,11.63552257,9.960160698
11.35972332,26.18170646,25.89128715,29.23402555,1.391152684,5.942104827
11.03594807,26.54293345,25.56169152,29.25208529,1.3898268,6.217514874
8.009342744,22.71545673,15.93469023,17.19198475,23.55582837,12.59269718
9.949573889,21.21556456,12.18242347,34.41274163,19.97933494,2.260361508
19.73869629,17.95350887,7.984930333,31.39269838,13.47136578,9.458800344
20.59207708,15.3918758,8.36159051,32.17922586,15.63167161,7.84355914
22.96225185,16.19764638,7.519093223,31.9644638,9.809802411,11.54674234
20.98582874,8.947053137,25.46481246,41.43844267,0.18743884,2.976424149
18.32770376,1.484714404,37.28521454,28.47631965,11.57750232,2.848545324
17.26210052,1.905121595,37.97599685,29.51809621,11.30823049,2.030454324
17.24137922,0.17605247,39.65820756,28.73096364,10.35936483,3.834032276
13.69175166,4.65768925,39.65472683,24.5936265,14.56629098,2.835914785
10.17278777,8.393763088,36.11029044,27.84606295,15.92931918,1.547776577
27.45022685,1.566842595,32.480334,27.56683096,8.674108671,2.261656933
26.31123911,0.252340225,28.25785288,32.69823258,11.89727437,0.583060833
26.39004157,0.344200669,28.10988963,32.7118458,11.93243979,0.511582528
26.38788385,0.34720341,28.11177808,32.71246414,11.93059312,0.5100774
27.94977584,3.390986566,31.72378241,29.24134749,1.097494062,6.596613633
24.42682981,4.950109705,32.86164541,30.80829335,4.295222908,2.657898815
24.76193138,4.346952695,32.97173609,30.44848564,5.555142927,1.91575127
22.00739514,4.132388464,32.50785018,32.64231007,4.395344509,4.314711626
22.02828066,4.096960908,32.43310492,32.64530042,4.351212227,4.445140859
29.04962942,5.927501818,24.63757369,33.93921692,6.247164843,0.1989133
33.64579383,2.34926573,22.36208686,35.78753928,3.993775252,1.861539053
25.75761202,2.308143761,29.79230072,31.094672,4.159438928,6.887832565
24.44094771,5.964014544,29.725412,28.48686903,3.330623321,8.052133389
13.65426206,6.727437953,27.43332292,32.5190091,7.446687032,12.21928093
13.80442382,1.28853489,27.9560544,29.83322576,11.59792284,15.51983829
13.77267459,1.007094542,28.16717104,29.36516635,12.2086771,15.47921638
4.907073155,13.01287992,25.53895807,30.85320248,6.917748195,18.77013817
11.07414116,13.51467694,20.71798802,31.15719618,5.346871304,18.1891264
0.77806528,5.39994814,8.415803306,34.32666922,12.51325489,38.56625917
8.04080168,6.732221953,13.18203409,23.68579828,8.705276878,39.65386712
1.128649705,12.95932194,5.851707815,18.42812431,23.41346398,38.21873224
2.695650602,16.48117473,2.339414273,18.08926432,22.51649342,37.87800265
6.263772257,14.56127483,7.922940283,39.9951237,14.66225029,16.59463865
3.869383085,20.02434303,7.480317984,34.16905909,20.09347862,14.3634182
4.542849406,20.43566753,7.481690693,34.19429942,19.71276331,13.63272964
11.7755343,13.36099965,4.914606141,22.21467928,34.91031756,12.82386306
11.46179005,13.88359659,5.249722857,21.83481505,35.00076714,12.56930832
6.206592639,14.74299633,19.44223195,17.26990653,32.86345469,9.474817864
6.643402411,14.42081212,20.91657722,14.54319607,41.6034876,1.872524577
5.979536937,20.55905487,20.23340504,1.398528168,40.14359431,11.68588068
4.223797306,21.4387311,19.34638095,3.655404222,43.18245749,8.153228933
4.769847738,22.13754047,18.61149887,2.217319293,43.45870704,8.80508659
15.46467867,49.54605169,19.91742683,2.92763249,8.263261164,3.88094915
15.98803871,44.92152246,15.43878908,5.636739127,12.90378127,5.111129356
16.82164179,44.22253833,15.59194733,4.361130498,11.54568323,7.457058815
17.61316472,44.7079128,20.74661832,1.128138787,15.00189537,0.802269999
18.13437738,42.49156597,22.18652575,1.48080183,15.6249297,0.081799365
18.00210647,45.12383085,23.0151887,0.212779434,13.3995597,0.246534845
12.26216672,47.80489076,22.66009399,1.411920738,15.34077644,0.52015134
13.53683964,48.94468765,21.20216864,0.455370407,14.29151508,1.569418574
12.63346972,46.86406729,22.24389053,2.283302968,15.10938665,0.865882834
14.36156204,46.46643018,20.17412669,0.509923977,11.15006854,7.337888573
14.57630049,48.48730725,23.2743469,0.758227765,9.255641167,3.648176429
14.58411797,46.10716463,24.43461085,2.138528152,10.03447122,2.701107184
14.34836689,46.1640303,24.23318206,1.985017993,10.27222827,2.997174494
12.99160232,49.85555525,18.56555125,9.347478766,5.015170597,4.224641816
21.05571288,45.6952033,14.42564389,10.34768654,0.132282515,8.343470867
20.98095705,45.64226426,14.3202505,10.37541557,0.203237919,8.477874706
24.55502938,44.14381803,9.864562063,9.332694355,0.563988872,11.5399073
26.08330374,45.8259987,3.487382772,9.995192145,4.316531186,10.29159146
23.75818414,49.68039949,1.639562158,8.328689338,4.778130643,11.81503423
17.04307503,44.33785606,28.45871525,1.243251429,1.242609199,7.674493028
19.39889929,40.75477765,24.49263232,0.010847898,5.61821067,9.72463217
9.603626029,45.94246586,24.65406467,5.452123625,11.25029445,3.097425375
8.836713723,46.35829526,25.20007968,4.927527649,11.21392717,3.46345652
6.578386969,46.75462461,25.25247407,6.284490965,10.43352732,4.696496063
9.086977581,45.18587988,25.2940579,3.619064554,12.00264894,4.811371145
11.24024446,43.48389452,27.62468226,2.884835505,10.33379849,4.432544764
1.414348839,45.30006045,25.07119586,8.06397013,8.391741189,11.75868353
11.82212548,41.41302267,25.46304237,5.036039777,14.58721512,1.678554589
8.299852351,47.67479968,23.94748674,0.763778163,0.353169032,18.96091404
6.933132303,48.28168654,23.1576383,3.382782531,0.786893253,17.45786707
11.8499591,44.13571278,8.759108872,3.188949828,2.128470024,29.9377994
1.358686359,36.79423932,11.79530959,10.2366603,6.175303679,33.63980076
7.385673656,21.96859312,6.969285873,4.540748351,12.73042802,46.40527098
11.10983826,16.60866139,2.184461956,17.5112834,15.05006578,37.53568922
9.97379027,16.93168073,1.210292715,17.84613301,16.64413382,37.39396945
13.97197078,27.02348984,8.551885317,3.481616196,10.8114892,36.15954865
12.29178435,24.55074187,10.29538769,1.871713633,13.71089724,37.27947522
17.21069991,23.19704024,11.75277939,8.526202543,5.717614458,33.59566346
3.726272527,14.01468304,4.705798229,12.74928013,15.85303882,48.95092725
3.813195457,13.87382545,4.670578251,12.78524135,15.75412458,49.10303492
9.917138908,9.662029209,7.889856599,3.565466498,21.35127146,47.61423732
9.720611347,10.27655484,7.751525534,2.577969043,21.30537606,48.36796317
18.5251982,12.09392527,6.652196347,4.648854616,11.267411,46.81241458
15.59027172,23.14773523,9.06265327,3.260241733,11.91227412,37.02682393
14.32870844,22.64829439,9.864580724,0.303053972,13.79027238,39.0650901
21.708316,20.89589058,29.25304334,6.184512878,14.662577,7.295660207
24.13360692,19.87090019,25.58688452,7.287767493,14.99909295,8.121747932
19.82760818,29.53053726,20.97623598,6.106225719,14.06422924,9.495163622
19.65555328,29.92571769,21.0382217,5.649786606,14.05923806,9.671482666
2.687689255,34.76476996,29.19209301,11.72088451,9.058928275,12.57563499
0.63411846,34.24200996,30.38877974,11.24229285,7.802221691,15.6905773
14.23702961,24.76302113,11.96467805,23.78664945,4.437914081,20.81070768
